City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
252,Storforshei,NO,2022-07-18 03:10:34,66.4043,14.5233,49.66,93,100,2.3,overcast clouds
253,Bani Walid,LY,2022-07-18 03:10:34,31.7566,13.9942,68.38,82,0,1.14,clear sky
254,Souillac,MU,2022-07-18 03:10:35,-20.5167,57.5167,68.67,78,64,16.55,light rain
255,Kieta,PG,2022-07-18 03:10:35,-6.2167,155.6333,86.04,57,10,6.26,clear sky
256,Nelson Bay,AU,2022-07-18 03:08:51,-32.7167,152.15,64.99,53,1,13.0,clear sky
257,Sola,VU,2022-07-18 03:10:36,-13.8833,167.55,80.26,80,28,19.62,scattered clouds
258,Vernon,CA,2022-07-18 03:07:10,50.2581,-119.2691,69.22,75,72,6.13,broken clouds
259,Biltine,TD,2022-07-18 03:10:36,14.5333,20.9167,75.69,79,91,6.15,overcast clouds
260,Barranca,PE,2022-07-18 03:10:37,-10.75,-77.7667,61.36,83,53,7.11,broken clouds
261,Altamira,BR,2022-07-18 03:10:37,-3.2033,-52.2064,76.37,71,68,1.5,broken clouds
262,Yakeshi,CN,2022-07-18 03:10:38,49.2833,120.7333,69.82,76,99,7.16,overcast clouds
263,Wenatchee,US,2022-07-18 03:10:38,47.4235,-120.3103,74.25,36,0,24.16,clear sky
264,Port Hawkesbury,CA,2022-07-18 03:10:39,45.6169,-61.3485,68.59,83,48,4.0,scattered clouds
265,Vao,NC,2022-07-18 03:10:39,-22.6667,167.4833,72.61,79,48,16.33,scattered clouds
266,Hutchinson,US,2022-07-18 03:06:18,38.0608,-97.9298,82.04,64,0,4.61,clear sky
267,Kununurra,AU,2022-07-18 03:10:40,-15.7667,128.7333,82.38,32,38,8.05,scattered clouds
268,Kahuta,PK,2022-07-18 03:10:40,33.5913,73.3868,83.84,57,36,0.72,scattered clouds
269,Pionerskiy,RU,2022-07-18 03:10:41,54.9508,20.2275,55.24,85,100,16.64,overcast clouds
270,Makuyuni,TZ,2022-07-18 03:10:41,-4.7333,38.1,62.01,94,31,3.31,scattered clouds
271,Hobyo,SO,2022-07-18 03:10:42,5.3505,48.5268,75.47,80,82,25.19,broken clouds
272,Severo-Kurilsk,RU,2022-07-18 03:10:42,50.6789,156.125,56.8,92,100,0.69,overcast clouds
273,Sompeta,IN,2022-07-18 03:10:43,18.9333,84.6,83.26,80,73,9.98,broken clouds
274,Geraldton,AU,2022-07-18 03:10:44,-28.7667,114.6,64.81,77,42,6.91,scattered clouds
275,Chuy,UY,2022-07-18 03:07:58,-33.6971,-53.4616,42.17,85,67,7.18,broken clouds
276,Kaduqli,SD,2022-07-18 03:11:45,11.0167,29.7167,73.36,78,98,3.42,overcast clouds
277,Asau,RO,2022-07-18 03:11:45,46.4333,26.4,51.28,74,14,4.34,few clouds
278,Takoradi,GH,2022-07-18 03:11:45,4.8845,-1.7554,74.39,82,91,8.16,overcast clouds
279,Capitao Poco,BR,2022-07-18 03:11:46,-1.7464,-47.0594,74.32,93,100,3.36,overcast clouds
280,Paldiski,EE,2022-07-18 03:11:47,59.3567,24.0531,57.45,93,0,2.3,clear sky
281,Matehuala,MX,2022-07-18 03:11:47,23.65,-100.65,69.82,60,35,13.87,scattered clouds
282,San Carlos De Bariloche,AR,2022-07-18 03:07:26,-41.1456,-71.3082,24.3,89,35,7.14,scattered clouds
283,Shahr-E Kord,IR,2022-07-18 03:11:48,32.3256,50.8644,70.32,16,0,2.68,clear sky
284,Ust-Kuyga,RU,2022-07-18 03:11:48,70.0167,135.6,61.39,38,100,2.1,overcast clouds
285,Carnarvon,AU,2022-07-18 03:11:48,-24.8667,113.6333,69.96,58,33,12.66,scattered clouds
286,Maceio,BR,2022-07-18 03:11:49,-9.6658,-35.7353,72.84,94,0,4.61,clear sky
287,Gizo,SB,2022-07-18 03:11:49,-8.103,156.8419,84.97,62,7,4.43,clear sky
288,Grand-Lahou,CI,2022-07-18 03:11:50,5.1367,-5.0242,74.95,83,98,12.17,overcast clouds
289,Iwanai,JP,2022-07-18 03:11:50,42.9744,140.5089,69.53,81,100,4.72,overcast clouds
290,Miramar,US,2022-07-18 03:11:51,25.9873,-80.2323,85.01,82,0,9.22,clear sky
291,Conceicao Da Barra,BR,2022-07-18 03:11:51,-18.5933,-39.7322,70.7,89,56,5.5,broken clouds
292,Greenville,US,2022-07-18 03:07:46,35.6127,-77.3663,78.96,87,0,6.91,clear sky
293,Tori Fatehpur,IN,2022-07-18 03:11:52,25.45,79.1333,92.71,50,10,14.03,clear sky
294,Bashtanka,UA,2022-07-18 03:11:52,47.4072,32.4387,52.61,72,0,8.43,clear sky
295,Brae,GB,2022-07-18 03:11:53,60.3964,-1.353,53.37,89,92,9.37,overcast clouds
296,Bowen,AU,2022-07-18 03:11:53,-20.0167,148.2333,72.55,60,0,8.3,clear sky
297,Nushki,PK,2022-07-18 03:11:54,29.5542,66.0215,87.39,41,64,4.36,broken clouds
298,Salalah,OM,2022-07-18 03:11:54,17.0151,54.0924,77.09,94,100,6.91,light intensity drizzle
299,Yerbogachen,RU,2022-07-18 03:11:54,61.2767,108.0108,71.4,49,99,3.06,overcast clouds
300,Beringovskiy,RU,2022-07-18 03:11:55,63.05,179.3167,50.41,42,4,17.25,clear sky
301,Arinos,BR,2022-07-18 03:11:55,-15.9169,-46.1056,65.28,54,8,0.94,clear sky
302,Sumbe,AO,2022-07-18 03:11:56,-11.2061,13.8437,68.88,86,100,2.35,overcast clouds
303,Coihaique,CL,2022-07-18 03:11:56,-45.5752,-72.0662,35.55,64,100,3.44,overcast clouds
304,Kenai,US,2022-07-18 03:08:08,60.5544,-151.2583,59.09,83,0,24.16,clear sky
305,Cabatuan,PH,2022-07-18 03:11:57,10.8794,122.486,75.74,96,100,5.17,moderate rain
306,Magadan,RU,2022-07-18 03:11:57,59.5667,150.8,74.53,84,78,7.25,broken clouds
307,Urumqi,CN,2022-07-18 03:11:58,43.801,87.6005,90.55,13,20,8.95,few clouds
308,Egersund,NO,2022-07-18 03:11:58,58.4513,5.9997,60.08,97,100,5.5,overcast clouds
309,Tessalit,ML,2022-07-18 03:11:59,20.1986,1.0114,89.42,37,94,9.6,overcast clouds
310,Hamilton,US,2022-07-18 03:11:59,39.1834,-84.5333,74.19,95,100,9.22,light rain
311,Bemidji,US,2022-07-18 03:10:06,47.4736,-94.8803,77.56,84,0,5.75,clear sky
312,Palana,RU,2022-07-18 03:12:00,59.1167,159.9667,48.85,94,100,13.56,overcast clouds
313,Porecatu,BR,2022-07-18 03:12:00,-22.7558,-51.3792,64.27,61,100,3.27,overcast clouds
314,Gazli,UZ,2022-07-18 03:12:01,40.1333,63.45,90.68,17,0,20.89,clear sky
315,Angoche,MZ,2022-07-18 03:12:01,-16.2325,39.9086,66.49,91,6,5.88,clear sky
316,Honningsvag,NO,2022-07-18 03:12:02,70.9821,25.9704,51.55,87,100,5.75,light rain
317,Karla,EE,2022-07-18 03:12:02,59.3723,24.9275,59.58,68,20,4.61,few clouds
318,College,US,2022-07-18 03:10:16,64.8569,-147.8028,66.18,69,75,9.22,light rain
319,Nalut,LY,2022-07-18 03:12:03,30.3333,10.85,76.84,32,0,13.69,clear sky
320,Mount Darwin,ZW,2022-07-18 03:12:03,-16.7725,31.5838,49.96,90,21,3.22,few clouds
321,Inhambane,MZ,2022-07-18 03:12:04,-23.865,35.3833,67.3,90,23,6.35,light rain
322,Arman,RU,2022-07-18 03:12:05,59.7,150.1667,75.02,79,58,8.14,broken clouds
323,Sayyan,YE,2022-07-18 03:13:05,15.1718,44.3244,63.0,46,98,4.74,overcast clouds
324,Emilio Carranza,MX,2022-07-18 03:13:05,19.9711,-96.6114,78.96,81,76,4.41,broken clouds
325,Nantucket,US,2022-07-18 03:13:06,41.2835,-70.0995,75.31,94,100,4.61,fog
326,Puerto Madryn,AR,2022-07-18 03:10:37,-42.7692,-65.0385,45.36,56,0,21.79,clear sky
327,Hokitika,NZ,2022-07-18 03:13:07,-42.7167,170.9667,55.65,86,100,26.37,light rain
328,Karratha,AU,2022-07-18 03:13:08,-20.7377,116.8463,75.7,32,2,4.45,clear sky
329,Dingle,PH,2022-07-18 03:10:28,10.9995,122.6711,76.77,94,100,6.04,moderate rain
330,Acajutla,SV,2022-07-18 03:13:08,13.5928,-89.8275,79.72,82,8,4.07,clear sky
331,Aklavik,CA,2022-07-18 03:13:09,68.2191,-135.0107,73.47,40,97,9.22,overcast clouds
332,Helsingborg,SE,2022-07-18 03:13:09,56.0467,12.6944,62.65,91,65,10.4,broken clouds
333,Ahmadpur Sial,PK,2022-07-18 03:13:10,30.6754,71.7483,88.5,61,10,5.91,clear sky
334,Camargo,MX,2022-07-18 03:13:11,27.6667,-105.1667,89.83,25,69,5.39,broken clouds
335,Waipawa,NZ,2022-07-18 03:13:11,-41.4122,175.5153,51.96,73,85,18.14,overcast clouds
336,Weiser,US,2022-07-18 03:11:04,44.251,-116.9693,97.0,46,2,1.01,clear sky
337,Necochea,AR,2022-07-18 03:13:12,-38.5473,-58.7368,53.67,38,100,20.42,overcast clouds
338,Bedum,NL,2022-07-18 03:13:12,53.3008,6.6028,59.99,88,99,7.72,overcast clouds
339,San Cristobal,VE,2022-07-18 03:13:13,7.7669,-72.225,69.98,98,40,2.68,scattered clouds
340,Isangel,VU,2022-07-18 03:13:13,-19.55,169.2667,77.63,82,20,15.43,few clouds
341,Santiago,CL,2022-07-18 03:12:16,-33.4569,-70.6483,54.99,59,75,6.91,broken clouds
342,Ginda,IN,2022-07-18 03:13:14,30.6945,78.4932,74.16,77,11,4.03,few clouds
343,Leninskoye,KZ,2022-07-18 03:13:14,41.7589,69.3864,90.34,11,0,2.04,clear sky
344,Bacolod,PH,2022-07-18 03:13:15,10.6667,122.95,76.87,94,100,7.92,overcast clouds
345,Whitehorse,CA,2022-07-18 03:13:15,60.7161,-135.0538,52.09,76,99,11.48,overcast clouds
346,Sopelana,ES,2022-07-18 03:13:16,43.3789,-2.9831,77.07,71,0,4.61,clear sky
347,Nanortalik,GL,2022-07-18 03:03:29,60.1432,-45.2371,41.56,93,42,8.48,scattered clouds
348,Makakilo City,US,2022-07-18 03:10:18,21.3469,-158.0858,84.52,60,75,20.71,broken clouds
349,Muscat,OM,2022-07-18 03:13:17,23.6139,58.5922,87.82,67,100,9.26,light rain
350,Flin Flon,CA,2022-07-18 03:13:17,54.7682,-101.865,68.63,58,87,4.07,overcast clouds
351,Bubaque,GW,2022-07-18 03:13:17,11.2833,-15.8333,80.37,83,100,10.89,overcast clouds
352,Flinders,AU,2022-07-18 03:13:18,-34.5833,150.8552,61.18,44,1,5.99,clear sky
353,Bafoulabe,ML,2022-07-18 03:13:18,13.8065,-10.8321,74.23,89,100,7.99,overcast clouds
354,Adrar,MR,2022-07-18 03:13:19,20.5022,-10.0711,91.67,24,20,8.97,few clouds
355,Malangali,TZ,2022-07-18 03:13:21,-8.5667,34.85,55.44,70,20,11.1,few clouds
356,Dharchula,IN,2022-07-18 03:13:21,29.85,80.5333,78.17,84,68,3.33,broken clouds
357,Sungaipenuh,ID,2022-07-18 03:13:22,-2.0833,101.3833,79.41,57,49,1.32,scattered clouds
358,Visakhapatnam,IN,2022-07-18 03:13:22,17.69,83.2093,80.49,94,75,8.05,mist
359,Jaciara,BR,2022-07-18 03:13:23,-15.9653,-54.9683,68.36,67,5,2.82,clear sky
360,Shenjiamen,CN,2022-07-18 03:13:23,29.9576,122.298,78.69,93,100,7.18,overcast clouds
361,Seidu,SL,2022-07-18 03:13:24,9.0167,-10.6,69.01,100,100,3.47,moderate rain
362,Maragogi,BR,2022-07-18 03:13:24,-9.0122,-35.2225,73.6,80,5,8.16,clear sky
363,Cayenne,GF,2022-07-18 03:12:31,4.9333,-52.3333,82.09,1,0,0.0,clear sky
364,Buraydah,SA,2022-07-18 03:13:25,26.326,43.975,85.03,13,49,8.97,scattered clouds
365,Waingapu,ID,2022-07-18 03:13:25,-9.6567,120.2641,83.44,56,81,11.88,broken clouds
366,Papetoai,PF,2022-07-18 03:13:26,-17.4961,-149.8729,80.19,63,14,11.79,few clouds
367,Vaxjo,SE,2022-07-18 03:14:26,56.8777,14.8091,59.05,100,100,5.75,overcast clouds
368,Saint-Augustin,CA,2022-07-18 03:14:27,51.226,-58.6502,58.41,94,99,8.1,overcast clouds
369,Inta,RU,2022-07-18 03:14:27,66.0317,60.1659,67.96,70,16,5.12,few clouds
370,Tanggu,CN,2022-07-18 03:14:28,39.0211,117.6469,89.56,58,42,4.29,scattered clouds
371,Tuatapere,NZ,2022-07-18 03:14:28,-46.1333,167.6833,52.25,94,100,5.37,light rain
372,Olafsvik,IS,2022-07-18 03:14:29,64.8945,-23.7142,50.13,84,93,7.49,overcast clouds
373,Mandiana,GN,2022-07-18 03:14:29,10.6333,-8.6833,71.64,97,96,7.61,light rain
374,Severomuysk,RU,2022-07-18 03:14:30,56.1481,113.4267,60.35,59,87,1.86,light rain
375,Sorland,NO,2022-07-18 03:14:30,67.667,12.6934,51.66,86,97,15.93,overcast clouds
376,Weligama,LK,2022-07-18 03:14:31,5.9667,80.4167,82.51,75,72,12.3,broken clouds
377,Outjo,NA,2022-07-18 03:14:31,-20.1167,16.15,50.2,40,0,9.91,clear sky
378,Hwange,ZW,2022-07-18 03:14:31,-18.3693,26.5019,52.99,71,2,2.35,clear sky
379,Kokstad,ZA,2022-07-18 03:14:32,-30.5472,29.4241,46.24,30,0,5.01,clear sky
380,Ohara,JP,2022-07-18 03:14:32,35.25,140.3833,81.7,76,100,10.83,overcast clouds
381,Nabire,ID,2022-07-18 03:10:27,-3.3667,135.4833,84.76,67,38,3.89,scattered clouds
382,Sibu,MY,2022-07-18 03:11:36,2.3,111.8167,88.99,53,100,1.83,overcast clouds
383,Kirakira,SB,2022-07-18 03:14:33,-10.4544,161.9205,83.79,73,34,9.66,scattered clouds
384,Vostok,RU,2022-07-18 03:14:34,46.4856,135.8833,64.06,83,100,2.8,overcast clouds
385,Oktyabrskiy,RU,2022-07-18 03:14:35,54.4815,53.471,67.82,81,10,2.3,clear sky
386,Kenitra,MA,2022-07-18 03:14:35,34.261,-6.5802,74.16,91,48,5.32,scattered clouds
387,Dongsheng,CN,2022-07-18 03:14:36,39.8161,109.9776,77.59,24,96,4.59,overcast clouds
388,Pouebo,NC,2022-07-18 03:14:36,-20.4,164.5667,77.41,66,83,11.48,broken clouds
389,Maraa,BR,2022-07-18 03:14:37,-1.8333,-65.3667,77.13,85,96,0.51,overcast clouds
390,El Cobre,CU,2022-07-18 03:14:37,20.0489,-75.9469,83.64,84,20,3.44,few clouds
391,Praya,CV,2022-07-18 03:14:38,14.9215,-23.5087,73.94,73,20,8.05,few clouds
392,Vondrozo,MG,2022-07-18 03:14:38,-22.8167,47.2833,57.43,97,84,0.65,broken clouds
393,Chumikan,RU,2022-07-18 03:14:41,54.7183,135.315,55.83,89,100,11.45,overcast clouds
394,Quila,MX,2022-07-18 03:14:44,24.4228,-107.22,85.86,72,10,4.43,clear sky
395,Bathsheba,BB,2022-07-18 03:14:45,13.2167,-59.5167,81.21,86,20,21.85,few clouds
396,Todos Santos,MX,2022-07-18 03:14:47,23.45,-110.2167,88.05,87,20,3.06,few clouds
397,Zhangjiakou,CN,2022-07-18 03:14:59,40.81,114.8794,82.27,25,4,9.86,clear sky
398,Sukhobezvodnoye,RU,2022-07-18 03:15:02,57.0491,44.8891,60.71,83,100,4.21,overcast clouds
399,Ixtapa,MX,2022-07-18 03:15:10,20.7,-105.2,77.23,100,75,10.36,broken clouds
400,Luangwa,ZM,2022-07-18 03:15:39,-15.6167,30.4167,56.3,87,1,1.43,clear sky
401,Grand Gaube,MU,2022-07-18 03:15:43,-20.0064,57.6608,70.2,70,46,11.01,scattered clouds
402,Taoudenni,ML,2022-07-18 03:15:44,22.6783,-3.9836,96.12,8,56,3.89,broken clouds
403,Carauari,BR,2022-07-18 03:15:44,-4.8828,-66.8958,74.43,92,76,2.75,broken clouds
404,Marawi,PH,2022-07-18 03:15:45,7.9986,124.2928,74.95,88,100,2.44,overcast clouds
405,Rockland,US,2022-07-18 03:15:45,41.1668,-74.0496,77.85,87,100,2.24,overcast clouds
406,Muzhi,RU,2022-07-18 03:15:45,65.3667,64.6667,67.95,53,98,2.64,overcast clouds
407,Gat,IL,2022-07-18 03:15:46,31.61,34.7642,75.88,100,0,2.04,clear sky
408,Riverton,US,2022-07-18 03:15:18,40.5219,-111.9391,81.64,48,40,8.99,scattered clouds
409,Kargasok,RU,2022-07-18 03:15:46,59.0556,80.8572,62.1,68,37,13.73,scattered clouds
410,Peniche,PT,2022-07-18 03:15:47,39.3558,-9.3811,65.28,87,0,5.3,clear sky
411,Svetlyy,RU,2022-07-18 03:15:47,54.675,20.1347,55.45,90,100,12.06,overcast clouds
412,Bilibino,RU,2022-07-18 03:16:48,68.0546,166.4372,41.86,58,98,22.01,overcast clouds
413,Semey,KZ,2022-07-18 03:16:49,50.4111,80.2275,68.22,49,0,11.18,clear sky
414,Karasjok,NO,2022-07-18 03:16:49,69.4719,25.5112,51.22,92,69,6.38,broken clouds
415,Axim,GH,2022-07-18 03:16:49,4.8699,-2.2405,74.28,81,72,8.84,broken clouds
416,Novo Aripuana,BR,2022-07-18 03:16:50,-5.1206,-60.3797,79.56,65,82,2.08,broken clouds
417,Ponta Delgada,PT,2022-07-18 03:16:51,37.7333,-25.6667,74.5,94,75,3.44,broken clouds
418,Bilma,NE,2022-07-18 03:16:51,18.6853,12.9164,85.46,47,25,8.93,scattered clouds
419,Antalaha,MG,2022-07-18 03:16:52,-14.9003,50.2788,65.61,90,20,7.96,light rain
420,Algiers,DZ,2022-07-18 03:16:52,36.7525,3.042,66.02,83,20,2.3,few clouds
421,Kodiak,US,2022-07-18 03:16:53,57.79,-152.4072,65.71,52,40,10.36,scattered clouds
422,Belmonte,BR,2022-07-18 03:16:53,-15.8631,-38.8828,72.14,87,50,9.08,scattered clouds
423,Alexandria,EG,2022-07-18 03:16:54,31.2156,29.9553,76.77,82,0,7.61,clear sky
424,Sisimiut,GL,2022-07-18 03:16:55,66.9395,-53.6735,45.43,78,100,3.58,overcast clouds
425,Saint-Georges,GD,2022-07-18 03:13:16,12.0564,-61.7485,79.86,81,91,18.45,overcast clouds
426,Otautau,NZ,2022-07-18 03:16:55,-46.15,168.0,53.44,91,100,5.03,light rain
427,Capreol,CA,2022-07-18 03:16:56,46.706,-80.9225,68.47,68,0,5.75,clear sky
428,Warah,PK,2022-07-18 03:16:56,27.4481,67.7978,87.46,69,95,10.2,overcast clouds
429,Grand Baie,MU,2022-07-18 03:16:57,-20.0182,57.5802,70.27,70,40,11.01,scattered clouds
430,Rio Grande,BR,2022-07-18 03:16:57,-32.035,-52.0986,38.95,83,0,6.46,clear sky
431,Simi,SL,2022-07-18 03:16:58,9.5667,-12.35,73.31,99,100,2.86,heavy intensity rain
432,Vicuna,CL,2022-07-18 03:12:56,-30.0319,-70.7081,44.33,27,72,8.9,broken clouds
433,Mpika,ZM,2022-07-18 03:16:59,-11.8343,31.4529,48.4,85,3,7.9,clear sky
434,Santa Rosa,PH,2022-07-18 03:15:41,14.3122,121.1114,86.09,81,88,1.79,overcast clouds
435,Praia,CV,2022-07-18 03:16:59,14.9215,-23.5087,73.94,73,20,8.05,few clouds
436,Chernyshevskiy,RU,2022-07-18 03:17:00,63.0128,112.4714,64.67,55,100,6.17,overcast clouds
437,Nuuk,GL,2022-07-18 03:17:00,64.1835,-51.7216,50.61,66,75,13.8,broken clouds
438,Sicuani,PE,2022-07-18 03:17:01,-14.2694,-71.2261,44.35,66,40,3.85,scattered clouds
439,Aykhal,RU,2022-07-18 03:17:01,66.0,111.5,52.59,89,100,5.75,overcast clouds
440,Ust-Ishim,RU,2022-07-18 03:17:02,57.6935,71.1665,68.54,55,31,4.81,scattered clouds
441,Vanavara,RU,2022-07-18 03:17:02,60.34,102.2797,68.5,52,56,4.79,broken clouds
442,Kurovskoye,RU,2022-07-18 03:17:03,55.5783,38.9108,57.09,92,100,6.62,light rain
443,Dunedin,NZ,2022-07-18 03:15:13,-45.8742,170.5036,57.52,63,94,10.71,overcast clouds
444,Cururupu,BR,2022-07-18 03:17:04,-1.8283,-44.8683,73.8,96,23,3.56,few clouds
445,Batemans Bay,AU,2022-07-18 03:17:04,-35.7167,150.1833,56.1,34,6,5.68,clear sky
446,Bandarbeyla,SO,2022-07-18 03:17:05,9.4942,50.8122,78.96,60,100,31.5,overcast clouds
447,Mlawa,PL,2022-07-18 03:17:05,53.1128,20.3841,49.53,87,88,6.67,overcast clouds
448,Kupang,ID,2022-07-18 03:17:06,-10.1667,123.5833,82.2,58,100,11.86,overcast clouds
449,Ganzhou,CN,2022-07-18 03:17:07,28.8184,115.4327,91.09,62,100,3.31,overcast clouds
450,Praia Da Vitoria,PT,2022-07-18 03:17:07,38.7333,-27.0667,73.65,88,75,9.71,broken clouds
451,Kiama,AU,2022-07-18 03:17:07,-34.6833,150.8667,61.38,43,1,12.48,clear sky
452,Tarakan,ID,2022-07-18 03:17:08,3.3,117.6333,83.7,74,40,5.75,scattered clouds
453,Myurego,RU,2022-07-18 03:17:09,42.4109,47.693,85.6,48,0,4.27,clear sky
454,Balabac,PH,2022-07-18 03:17:09,7.9868,117.0645,82.96,75,100,4.45,moderate rain
455,Zhezkazgan,KZ,2022-07-18 03:18:10,47.8043,67.7144,78.78,44,20,6.71,smoke
456,Marzuq,YE,2022-07-18 03:18:10,14.4,46.4667,77.85,30,78,2.93,broken clouds
457,Matagami,CA,2022-07-18 03:17:33,49.7502,-77.6328,71.71,60,0,4.61,clear sky
458,Montlucon,FR,2022-07-18 03:18:11,46.3333,2.6,63.72,50,10,4.14,clear sky
459,Launceston,AU,2022-07-18 03:18:11,-41.45,147.1667,50.14,50,75,14.97,broken clouds
460,Khorinsk,RU,2022-07-18 03:18:12,52.1657,109.7726,79.25,28,8,4.81,clear sky
461,Lazaro Cardenas,MX,2022-07-18 03:18:12,17.9583,-102.2,79.14,85,90,3.4,overcast clouds
462,Zarubino,RU,2022-07-18 03:18:13,42.63,131.0922,62.55,97,100,9.95,overcast clouds
463,Hofn,IS,2022-07-18 03:16:54,64.2539,-15.2082,51.89,80,100,5.01,overcast clouds
464,Virginia Beach,US,2022-07-18 03:13:17,36.8529,-75.978,82.02,85,75,10.36,broken clouds
465,Lorengau,PG,2022-07-18 03:18:14,-2.0226,147.2712,83.93,77,100,10.58,moderate rain
466,Mantua,IT,2022-07-18 03:18:14,45.1667,10.7833,79.84,68,0,3.0,clear sky
467,Pontianak,ID,2022-07-18 03:18:14,-0.0333,109.3333,85.98,70,20,4.61,few clouds
468,Presque Isle,US,2022-07-18 03:18:15,46.6811,-68.0159,66.97,77,0,3.44,clear sky
469,Evensk,RU,2022-07-18 03:18:15,61.95,159.2333,62.37,72,100,10.29,overcast clouds
470,Sagua La Grande,CU,2022-07-18 03:18:16,22.8067,-80.0756,76.19,87,91,6.4,overcast clouds
471,Sosnovo-Ozerskoye,RU,2022-07-18 03:18:16,52.5249,111.5418,74.3,32,2,9.08,clear sky
472,Comodoro Rivadavia,AR,2022-07-18 03:18:17,-45.8667,-67.5,42.66,49,0,23.02,clear sky
473,Iqaluit,CA,2022-07-18 03:18:17,63.7506,-68.5145,38.93,93,75,0.0,broken clouds
474,Batsfjord,NO,2022-07-18 03:18:17,70.6345,29.7185,53.38,93,100,3.44,overcast clouds
475,Esperance,AU,2022-07-18 03:18:18,-33.8667,121.9,53.82,89,100,17.94,light rain
476,Arys,KZ,2022-07-18 03:18:19,42.4252,68.795,89.87,22,0,17.25,clear sky
477,Phulabani,IN,2022-07-18 03:18:19,20.4667,84.2333,79.57,80,59,5.06,broken clouds
478,El Alto,PE,2022-07-18 03:18:19,-4.2714,-81.2147,61.43,85,38,13.27,scattered clouds
479,Zhigansk,RU,2022-07-18 03:18:20,66.7697,123.3711,53.89,86,100,8.08,overcast clouds
480,Tocopilla,CL,2022-07-18 03:18:20,-22.092,-70.1979,60.24,67,4,3.78,clear sky
481,Salinas,US,2022-07-18 03:15:23,36.6777,-121.6555,72.41,69,0,10.36,clear sky
482,Tecoanapa,MX,2022-07-18 03:18:21,16.5167,-98.75,80.76,77,100,2.64,overcast clouds
483,Satinka,RU,2022-07-18 03:18:21,52.3792,41.6819,62.89,76,95,3.58,overcast clouds
484,Lodhikheda,IN,2022-07-18 03:18:22,21.5833,78.8333,80.78,82,98,9.1,overcast clouds
485,Aksu,CN,2022-07-18 03:18:22,41.1231,80.2644,83.05,25,0,3.58,clear sky
486,Fuling,CN,2022-07-18 03:18:24,29.7022,107.3919,80.91,91,100,1.83,overcast clouds
487,Pemangkat,ID,2022-07-18 03:18:24,1.1667,108.9667,84.78,59,98,4.9,overcast clouds
488,Saldanha,ZA,2022-07-18 03:18:25,-33.0117,17.9442,55.9,92,0,7.34,clear sky
489,Merauke,ID,2022-07-18 03:18:25,-8.4667,140.3333,79.68,81,72,16.2,broken clouds
490,Port Lincoln,AU,2022-07-18 03:18:26,-34.7333,135.8667,54.16,64,100,7.34,overcast clouds
491,Torbay,CA,2022-07-18 03:17:36,47.6666,-52.7314,63.39,71,40,11.5,scattered clouds
492,Kaitangata,NZ,2022-07-18 03:18:27,-46.2817,169.8464,58.26,58,78,11.77,broken clouds
493,Coahuayana,MX,2022-07-18 03:18:27,18.7333,-103.6833,77.56,93,98,2.77,overcast clouds
494,Coquimbo,CL,2022-07-18 03:18:28,-29.9533,-71.3436,51.53,76,0,5.75,clear sky
495,Guerrero Negro,MX,2022-07-18 03:18:17,27.9769,-114.0611,68.86,78,0,13.53,clear sky
496,Sembe,CG,2022-07-18 03:18:29,1.6481,14.5806,70.75,95,100,2.35,overcast clouds
497,Arcelia,MX,2022-07-18 03:18:29,18.2833,-100.2667,73.96,91,100,2.8,overcast clouds
498,Gustrow,DE,2022-07-18 03:18:30,53.7972,12.1734,57.96,94,40,5.75,scattered clouds
499,Bundaberg,AU,2022-07-18 03:18:30,-24.85,152.35,71.31,51,1,1.92,clear sky
500,Weatherford,US,2022-07-18 03:18:31,32.7593,-97.7972,95.5,34,9,11.63,clear sky
501,Banda Aceh,ID,2022-07-18 03:18:31,5.5577,95.3222,85.01,65,32,3.58,scattered clouds
502,Mayachnyy,RU,2022-07-18 03:18:32,52.6839,55.685,68.4,77,13,5.14,few clouds
503,Zaysan,KZ,2022-07-18 03:18:32,47.4667,84.8667,82.51,30,32,16.84,scattered clouds
504,Ulaanbaatar,MN,2022-07-18 03:17:51,47.9077,106.8832,80.73,24,20,13.42,few clouds
505,Goure,NE,2022-07-18 03:19:33,13.9835,10.2704,73.02,81,79,8.86,broken clouds
506,Itarema,BR,2022-07-18 03:19:33,-2.9248,-39.9167,78.1,80,7,15.08,clear sky
507,Havoysund,NO,2022-07-18 03:19:33,70.9963,24.6622,52.03,89,100,6.93,light rain
508,Te Anau,NZ,2022-07-18 03:19:34,-45.4167,167.7167,52.74,89,100,10.98,moderate rain
509,Havelock,US,2022-07-18 03:17:43,34.8791,-76.9013,82.35,86,0,5.75,clear sky
510,Juneau,US,2022-07-18 03:15:22,58.3019,-134.4197,56.21,96,100,20.71,light rain
511,Ankang,CN,2022-07-18 03:19:35,32.68,109.0172,71.08,90,100,1.81,overcast clouds
512,Yatou,CN,2022-07-18 03:19:35,37.15,122.3833,81.75,68,56,7.92,broken clouds
513,Kuna,US,2022-07-18 03:19:36,43.4918,-116.4201,94.41,28,55,4.0,broken clouds
514,Kismayo,SO,2022-07-18 03:19:36,-0.3582,42.5454,75.27,80,31,18.41,light rain
515,Homer,US,2022-07-18 03:19:37,59.6425,-151.5483,62.47,67,75,13.0,broken clouds
